a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.0,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.008944271909999158,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,0.5,0.9960550474146117,0.1681792830507429
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.017888543819998316,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,1.0,1.9921100948292234,0.3363585661014858
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.026832815729997475,0.75,0.5,2.0,0.025,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,1.5,2.9881651422438353,0.5045378491522288
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.03577708763999663,0.75,0.5,2.0,0.053,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,2.0,3.984220189658447,0.6727171322029716
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.04472135954999579,0.75,0.5,2.0,0.111,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,2.5,4.980275237073058,0.8408964152537145
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.05366563145999495,0.75,0.5,2.0,0.136,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,3.0,5.976330284487671,1.0090756983044575
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.07155417527999326,0.75,0.5,2.0,0.191,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,4.0,7.968440379316894,1.3454342644059432
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.08944271909999157,0.75,0.5,2.0,0.198,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,5.0,9.960550474146116,1.681792830507429
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.11627553482998905,0.75,0.5,2.0,0.215,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,6.5,12.948715616389952,2.1863306796596578
